id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,has_high_sev_outage,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease,upsell_flag
JMAN_9008468,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,0,0,0,20.0,0,1,623.28,635.52,0.0,12.24,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9008538,2023-02-03,0,1,1,0,0,1,0,0,0,17,1,0,2,0,Manufacturing & Resources,100 - 249,0,100,100,,,,,0,0,0,0,14.0,0,15,6363.96,6487.2,0.0,123.24,0.0,0.0,0.0,1,1,0,100,100,0,10.0,0.0,10.0,10.0,0,1,1.0,1.0,0,0,1
JMAN_9008932,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,01-Sep,0,0,0,,,,,0,9,1,1,0.0,0,3,571.44,661.92,79.38,11.1,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9014120,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,0,0,0,20.0,0,0,857.04,1944.24,1028.64,58.56,437.4,0.0,0.0,1,1,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0,1
JMAN_9014680,2023-02-03,0,1,0,0,0,1,0,0,0,16,1,0,2,0,"Retail, Wholesale & Distribution",Oct-49,0,0,0,,,,,0,0,0,0,14.0,0,90,1727.4,1760.76,0.0,33.36,0.0,0.0,0.0,1,0,0,100,100,0,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0,1
JMAN_9015281,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Energy & Utilities,Oct-49,0,0,0,,,,,0,0,0,0,20.0,0,0,251.28,262.32,0.0,11.04,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9015478,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,2,0,Government,01-Sep,0,0,0,,,,,0,9,1,1,0.0,0,2,73.92,77.16,0.0,3.24,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9016506,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,14.0,0,69,8532.84,8698.08,0.0,165.24,0.0,0.0,0.0,1,1,0,100,100,0,9.0,0.333333333,9.0,9.0,0,1,1.0,1.0,0,0,1
JMAN_9018166,2023-01-27,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Media & Entertainment,Oct-49,0,0,0,,,,,0,0,0,0,13.0,0,12,864.0,864.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,8.0,0.0,7.0,7.0,0,0,0.875,1.0,0,1,1
JMAN_9018253,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,01-Sep,0,0,0,,,,,0,0,0,0,20.0,675,1817,3354.24,3502.68,0.0,148.44,0.0,0.0,0.0,1,1,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9019580,2023-02-03,0,1,1,0,0,1,0,0,0,17,1,0,2,0,Technology,250 - 499,0,0,0,,,,,0,0,0,0,20.0,0,94,2961.12,3018.48,0.0,57.36,0.0,0.0,0.0,1,0,0,100,100,0,12.0,0.0,9.0,12.0,0,0,0.75,0.75,0,0,1
JMAN_9019742,2023-02-03,0,1,0,0,0,1,0,0,0,17,1,0,3,0,"Retail, Wholesale & Distribution",Oct-49,0,100,50,,100.0,,10.0,0,8,0,0,3.0,0,0,11437.08,7992.72,-3881.4,437.04,-6003.84,0.0,0.0,1,1,1,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9020100,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Manufacturing & Resources,Oct-49,0,100,20,,,,,0,0,0,0,20.0,0,52,974.04,1191.48,195.84,21.6,195.912,0.0,0.0,0,0,0,100,100,0,15.0,0.0,15.0,15.0,0,1,0.933333333,1.0,0,1,1
JMAN_9020722,2023-02-03,1,0,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,100 - 249,0,0,0,,,,,0,9,1,1,0.0,0,0,324.72,330.96,0.0,6.24,0.0,0.0,0.0,0,0,0,100,100,0,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0,1
JMAN_9021157,2023-02-03,0,1,0,0,1,1,0,0,0,17,1,0,5,0,"Retail, Wholesale & Distribution",5000+,0,0,0,,,,,0,9,1,1,0.0,0,310,13239.6,13825.32,0.0,585.72,0.0,0.0,0.0,1,1,1,100,100,0,4.0,0.25,4.0,4.0,1,0,1.0,1.0,0,0,1
JMAN_9022039,2023-01-20,1,0,0,0,0,0,0,0,1,15,1,0,1,0,Non-Profits & Associations,100 - 249,0,100,25,,,,,0,7,0,0,4.0,0,139,43956.0,45144.0,1188.0,0.0,1188.0,0.0,0.0,1,1,0,100,100,0,36.0,0.055555556,35.0,35.0,0,1,1.0,1.0,0,0,1
JMAN_9022039,2023-01-27,1,0,0,0,0,0,0,0,1,15,1,0,1,0,Non-Profits & Associations,100 - 249,0,100,25,,,,,0,6,0,0,4.0,0,129,45144.0,45144.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,37.0,0.054054054,36.0,36.0,0,1,1.0,1.0,0,0,1
JMAN_9022776,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,4,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,100.0,100.0,10.0,10.0,0,0,0,0,14.0,1,179,1896.24,1932.96,0.0,36.72,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0,1
JMAN_9023427,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,9,1,1,0.0,0,0,73.92,77.16,0.0,3.24,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9023808,2023-03-03,1,0,0,0,0,1,0,0,0,17,0,0,4,0,Manufacturing & Resources,50 - 99,0,0,0,,,,,0,7,0,0,4.0,0,254,720.0,720.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,11.0,0.272727273,11.0,11.0,0,1,1.0,1.0,0,0,1
JMAN_9026296,2023-02-03,0,1,0,1,0,1,0,0,0,17,0,0,5,0,Media & Entertainment,5000+,0,100,100,,,,,0,0,0,0,20.0,0,42,7143.12,6619.56,-640.56,117.0,-640.5709091,0.0,0.0,1,0,0,100,100,0,22.0,0.047619048,21.0,22.0,0,1,0.954545455,0.954545455,0,0,1
JMAN_9026440,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,100,100,,,,,0,0,0,0,14.0,0,0,1480.56,1509.24,0.0,28.68,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0,1
JMAN_9026918,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Media & Entertainment,01-Sep,0,0,0,,,,,0,8,0,0,3.0,0,0,73.92,77.16,0.0,3.24,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9029729,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,2,0,Technology,01-Sep,0,100,50,,,,,0,0,0,0,14.0,0,321,3467.76,3534.72,0.0,66.96,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0,1
JMAN_9030043,2023-02-17,1,0,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,20.0,3,16,18360.0,19440.0,1080.0,0.0,1080.0,0.0,0.0,1,1,0,100,100,0,16.0,0.0,16.0,16.0,0,1,1.0,1.0,0,0,1
JMAN_9031054,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Consumer Services,Oct-49,0,0,0,,,,,0,0,0,0,14.0,0,0,2571.12,3888.36,1182.48,134.76,0.0,0.0,0.0,1,1,0,100,100,0,6.0,0.333333333,6.0,6.0,0,0,1.0,1.0,0,0,1
JMAN_9031935,2023-02-03,1,0,0,0,0,1,0,0,0,16,0,0,1,0,Technology,Oct-49,0,100,25,-100.0,-100.0,1.0,1.0,0,0,0,0,13.0,701,240,20572.32,28834.92,7724.64,537.96,7724.559714,0.0,0.0,1,1,0,100,100,0,16.0,0.285714286,14.0,16.0,0,1,0.875,0.875,0,0,1
JMAN_9031935,2023-02-24,1,0,0,0,0,1,0,0,0,16,0,0,1,0,Technology,Oct-49,0,100,25,-100.0,-100.0,1.0,1.0,0,0,0,0,13.0,695,203,25715.4,28834.92,2581.56,537.96,2581.479714,0.0,0.0,1,1,0,100,100,0,20.0,0.214285714,14.0,16.0,0,1,0.7,0.875,0,1,1
JMAN_9031987,2023-03-24,1,0,0,0,0,0,1,0,0,15,1,0,4,0,"Retail, Wholesale & Distribution",100 - 249,0,100,14,,,,,0,2,0,0,3.0,0,20,63840.0,77760.0,13920.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,38.0,0.342105263,38.0,38.0,0,1,1.0,1.0,0,0,1
JMAN_9032079,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Technology,Oct-49,0,0,0,,,,,0,9,1,1,0.0,0,0,1662.48,1694.52,0.0,32.04,0.0,0.0,0.0,1,1,1,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9032708,2023-03-31,0,1,0,0,0,0,0,0,1,13,0,0,5,0,Technology,Oct-49,0,0,0,,,,,0,7,0,0,12.0,0,89,816.0,816.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0,1
JMAN_9033523,2023-02-03,0,1,0,0,0,1,0,0,0,13,1,0,4,0,Media & Entertainment,01-Sep,0,0,0,,,,,0,0,0,0,20.0,0,6,2571.6,2621.4,0.0,49.8,0.0,0.0,0.0,1,1,1,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0,1
JMAN_9034076,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,9,1,1,0.0,0,0,177.36,185.16,0.0,7.8,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9034498,2023-02-03,1,0,0,0,0,1,0,0,0,17,1,0,5,0,"Retail, Wholesale & Distribution",100 - 249,0,0,0,,,,,0,9,1,1,0.0,2,791,21204.12,22142.28,0.0,938.16,0.0,0.0,0.0,1,1,0,100,100,0,25.0,0.3,21.0,25.0,0,1,0.8,0.84,0,1,1
JMAN_9035932,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Consumer Services,Oct-49,0,0,0,,,,,0,0,0,0,20.0,0,104,1155.84,1178.28,0.0,22.44,0.0,0.0,0.0,1,0,0,100,100,0,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0,1
JMAN_9036591,2023-02-03,0,1,0,0,1,1,0,0,0,17,1,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,9,1,1,0.0,0,0,23377.68,23830.56,0.0,452.88,0.0,0.0,0.0,1,1,1,100,100,0,12.0,0.0,5.0,12.0,0,0,0.416666667,0.416666667,0,0,1
JMAN_9036732,2023-03-24,0,1,1,0,0,0,1,0,0,17,1,0,3,0,Financial Services,500 - 999,0,0,13,,,,,0,8,0,0,12.0,0,1403,22951.08,27175.08,4224.0,0.0,2732.923636,0.0,-280.92,1,1,0,-27990,100,0,19.0,0.368421053,19.0,19.0,0,1,1.0,1.0,0,0,1
JMAN_9038279,2023-01-13,0,1,0,1,0,1,0,0,0,14,1,0,7,0,"Retail, Wholesale & Distribution",5000+,0,100,44,100.0,0.0,10.0,5.0,0,0,0,0,13.0,0,133,176938.2,,-11002.8,-1736.04,1736.706958,-12739.56,0.0,1,1,1,100,100,0,102.0,0.037037037,80.0,101.0,0,1,0.794117647,0.792079208,1,0,1
JMAN_9038279,2023-01-20,0,1,0,1,0,1,0,0,0,14,1,0,7,0,"Retail, Wholesale & Distribution",5000+,0,100,50,100.0,0.0,10.0,5.0,0,0,0,0,13.0,0,126,177980.28,,-12044.88,-1736.04,694.6834286,-12739.56,0.0,1,1,1,100,100,0,105.0,0.083333333,81.0,101.0,0,1,0.8,0.801980198,0,1,1
JMAN_9038279,2023-01-27,0,1,0,1,0,1,0,0,0,14,1,0,7,0,"Retail, Wholesale & Distribution",5000+,0,100,57,100.0,0.0,10.0,5.0,0,0,0,0,13.0,0,123,178674.96,,-12739.56,-1736.04,0.0,-12739.56,0.0,1,1,1,100,100,0,107.0,0.05952381,81.0,101.0,1,0,0.785046729,0.801980198,0,1,1
JMAN_9038279,2023-02-03,0,1,0,1,0,1,0,0,0,15,1,0,7,0,"Retail, Wholesale & Distribution",5000+,0,100,50,100.0,0.0,10.0,5.0,0,0,0,0,14.0,0,118,180384.72,,-12739.56,-3445.8,0.0,-12739.56,0.0,1,1,1,100,100,0,107.0,0.083333333,81.0,101.0,0,1,0.785046729,0.801980198,0,1,1
JMAN_9038496,2023-02-03,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Media & Entertainment,Oct-49,0,0,0,,,,,0,0,0,0,20.0,0,604,61281.36,62912.64,429.87,1201.41,0.0,0.0,-416.64,1,1,0,100,100,0,48.0,0.454545455,45.0,48.0,0,1,0.916666667,0.9375,0,1,1
JMAN_9039356,2023-02-10,0,1,1,0,0,0,1,0,0,16,1,0,4,0,Corporate Services,500 - 999,0,100,15,,,,,0,1,0,0,2.0,0,84,61944.0,74760.0,12816.0,0.0,12816.0,0.0,0.0,1,1,1,100,100,0,58.0,0.267857143,54.0,56.0,0,1,0.965517241,0.964285714,1,0,1
JMAN_9039356,2023-03-31,0,1,1,0,0,0,1,0,0,16,1,0,4,0,Corporate Services,500 - 999,0,100,15,,,,,0,2,0,0,3.0,0,68,68352.0,74760.0,6408.0,0.0,6408.0,0.0,0.0,1,1,1,100,100,0,58.0,0.275862069,58.0,58.0,0,1,1.0,1.0,0,0,1
JMAN_9039751,2023-02-03,0,1,1,0,0,1,0,0,0,17,1,0,4,0,Corporate Services,500 - 999,0,100,27,,,,,0,0,0,0,20.0,278,2530,362289.24,369306.84,0.0,7017.6,0.0,0.0,-77625.0,1,1,1,100,100,0,300.0,0.038596491,293.0,300.0,0,1,0.95,0.976666667,0,1,1
JMAN_9043399,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,6,0,"Retail, Wholesale & Distribution",01-Sep,0,100,33,,,,,0,0,0,0,20.0,0,176,3558.6,3627.48,0.0,68.88,0.0,0.0,0.0,1,1,0,100,100,0,6.0,0.666666667,6.0,6.0,0,1,1.0,1.0,0,0,1
JMAN_9043466,2023-02-03,0,1,1,0,0,1,0,0,0,17,1,0,4,0,"Retail, Wholesale & Distribution",250 - 499,0,100,17,,,,,0,0,0,0,20.0,0,100,20923.08,21844.68,499.56,422.04,0.0,499.56,0.0,1,1,1,100,100,0,9.0,0.111111111,9.0,9.0,0,1,1.0,1.0,0,0,1
JMAN_9045452,2023-02-03,1,0,0,0,0,1,0,0,0,16,1,0,1,0,Consumer Services,100 - 249,0,50,67,,,,,1,0,0,0,20.0,0,106,34715.88,38009.64,2536.68,757.08,2536.666667,0.0,0.0,1,1,0,100,100,0,27.0,0.291666667,22.0,27.0,0,1,0.888888889,0.814814815,1,0,1
JMAN_9045968,2023-01-13,1,0,0,0,0,1,0,0,0,16,0,0,5,0,Financial Services,100 - 249,0,0,0,,,,,0,5,0,0,3.0,0,0,261.48,272.88,0.0,613.2,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9045968,2023-02-03,1,0,0,0,0,1,0,0,0,16,0,0,5,0,Financial Services,100 - 249,0,0,0,,,,,0,9,1,1,0.0,0,0,265.92,339.48,61.76,734.56,0.0,0.0,0.0,0,0,0,100,100,0,2.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9047481,2023-02-03,0,1,0,1,0,1,0,0,0,16,1,0,3,0,Manufacturing & Resources,5000+,0,0,0,,,,,0,0,0,0,20.0,0,19,6026.28,6143.04,0.0,160.56,0.0,0.0,0.0,1,1,0,100,100,0,8.0,0.0,6.0,8.0,0,1,0.75,0.75,0,0,1
JMAN_9047552,2023-02-03,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Energy & Utilities,01-Sep,0,0,0,,,,,0,8,0,0,3.0,0,83,571.44,582.48,0.0,11.04,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0,1
JMAN_9058679,2023-02-03,1,0,0,0,0,1,0,0,0,17,1,0,5,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,20.0,0,233,95750.76,5462.28,-88986.72,-1301.76,-58133.32333,-4706.4,0.0,1,1,1,100,100,0,36.0,0.027777778,36.0,36.0,0,1,1.0,1.0,0,0,1
JMAN_9075404,2023-02-03,0,1,0,1,0,1,0,0,0,16,1,0,5,0,Government,5000+,0,0,0,,,,,0,9,1,1,0.0,0,0,3491.04,3558.72,0.0,67.68,0.0,0.0,0.0,1,1,1,100,100,0,3.0,0.0,8.0,15.0,0,0,1.0,0.533333333,1,0,1
JMAN_9096433,2023-02-03,1,0,0,0,0,1,0,0,0,16,1,0,5,0,Energy & Utilities,Oct-49,0,100,100,,,,,0,0,0,0,14.0,0,148,13077.0,19472.76,5715.84,679.92,0.0,0.0,0.0,1,1,0,100,100,0,10.0,0.222222222,9.0,10.0,1,0,0.9,0.9,0,0,1
JMAN_9119221,2023-02-03,0,1,1,0,0,1,0,0,0,16,1,0,1,0,Technology,500 - 999,0,100,50,,,,,0,8,0,0,3.0,486,934,179123.16,290015.04,97448.28,15696.84,103276.4827,0.0,-399.12,1,1,1,100,100,0,135.0,0.282442748,130.0,135.0,0,1,0.97037037,0.962962963,1,0,1
JMAN_9119221,2023-03-03,0,1,1,0,0,1,0,0,0,16,1,0,1,0,Technology,500 - 999,0,100,22,,,,,1,7,0,0,4.0,552,957,261256.44,290015.04,12280.56,19677.48,11971.22049,0.0,-6685.2,1,1,1,1680,100,0,135.0,0.338345865,131.0,135.0,0,1,0.985185185,0.97037037,1,0,1
JMAN_9124812,2023-03-31,0,1,0,0,0,1,0,0,0,13,0,0,6,0,Consumer Services,01-Sep,0,100,50,,,,,0,8,0,0,4.0,0,0,319.2,319.2,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,1.0,1.0,0,0,0.5,1.0,0,1,1
JMAN_9129318,2023-02-03,0,1,1,0,0,1,0,0,0,16,1,0,1,0,Financial Services,250 - 499,0,100,4,,,,,0,0,0,0,20.0,30,744,144162.36,109223.28,-36307.56,1368.48,-36307.5827,0.0,0.0,1,1,1,100,100,0,74.0,0.525423729,71.0,74.0,1,0,0.797297297,0.959459459,0,1,1
JMAN_9142835,2023-03-31,0,1,1,0,0,0,1,0,0,14,1,0,1,0,Energy & Utilities,1000 - 4999,0,100,13,,,,,0,8,0,0,12.0,0,315,14849.4,14849.4,0.0,0.0,0.0,0.0,-0.6,1,1,1,40,100,0,10.0,0.3,10.0,10.0,0,1,1.0,1.0,0,0,1
JMAN_9182542,2023-03-31,0,1,0,0,0,0,1,0,0,16,0,0,1,0,Consumer Services,Oct-49,0,0,0,,,,,0,2,0,0,3.0,0,0,2100.0,2760.0,660.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.2,5.0,5.0,1,0,1.0,1.0,0,0,1
JMAN_9206753,2023-02-03,1,0,0,0,0,1,0,0,0,15,1,0,1,0,Financial Services,50 - 99,0,100,36,,,,,0,0,0,0,20.0,0,69,45002.04,45873.72,0.0,871.68,0.0,0.0,0.0,1,1,0,100,100,0,50.0,0.040816327,49.0,50.0,0,1,0.98,0.98,0,0,1
JMAN_9208195,2023-02-10,1,0,0,0,0,0,0,0,1,15,1,0,1,0,"Retail, Wholesale & Distribution",Oct-49,0,0,0,,,,,1,7,1,1,1.0,6,168,75600.0,90000.0,14400.0,0.0,14400.0,0.0,0.0,1,1,1,100,100,0,36.0,0.083333333,36.0,36.0,0,1,1.0,1.0,0,0,1
JMAN_9228504,2023-02-03,0,1,0,0,0,1,0,0,0,15,1,0,4,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,20.0,0,5,20728.32,21129.6,0.0,401.28,0.0,0.0,0.0,1,1,0,100,100,0,20.0,0.0,20.0,20.0,0,0,0.55,1.0,0,1,1
JMAN_9242624,2023-02-03,0,1,1,0,0,1,0,0,0,15,1,0,4,0,Corporate Services,250 - 499,0,0,0,,,,,0,0,0,0,14.0,0,280,26676.48,,-27175.92,499.44,0.0,-27175.92,0.0,1,1,1,100,100,0,13.0,0.0,10.0,13.0,0,1,0.769230769,0.769230769,0,0,1
JMAN_9259102,2023-03-24,1,0,0,0,0,0,0,0,1,15,0,0,5,0,Corporate Services,Oct-49,0,0,0,,,,,0,8,1,1,0.0,0,5,2112.0,2940.0,828.0,0.0,528.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0,1
JMAN_9272385,2023-02-03,1,0,0,0,0,1,0,0,0,16,0,0,6,0,Financial Services,100 - 249,0,100,33,,,,,0,0,0,0,20.0,0,8,13949.04,20630.04,5958.24,734.56,0.0,0.0,0.0,1,1,0,100,100,0,11.0,0.090909091,11.0,11.0,1,0,1.0,1.0,0,0,1
JMAN_9309647,2023-01-13,1,0,0,0,0,0,0,0,1,14,1,0,3,0,"Retail, Wholesale & Distribution",Oct-49,0,100,50,,,,,0,6,0,0,4.0,0,65,19488.0,22272.0,2784.0,0.0,2784.0,0.0,0.0,1,1,0,100,100,0,28.0,0.0,22.0,22.0,0,1,0.821428571,1.0,0,1,1
JMAN_9309647,2023-02-17,1,0,0,0,0,0,0,0,1,15,1,0,3,0,"Retail, Wholesale & Distribution",Oct-49,0,100,50,,,,,0,11,0,0,5.0,0,51,20184.0,22272.0,2088.0,0.0,2088.0,0.0,0.0,1,1,0,100,100,0,29.0,0.0,28.0,28.0,0,1,0.965517241,1.0,0,1,1
JMAN_9325725,2023-02-03,0,1,1,0,0,1,0,0,0,14,0,0,1,0,Financial Services,250 - 499,0,0,0,,,,,0,0,0,0,14.0,0,117,1773.12,2083.08,222.48,87.48,222.465,0.0,0.0,1,0,0,100,100,0,8.0,0.0,8.0,8.0,0,0,1.0,1.0,0,0,1
JMAN_9391855,2023-02-03,0,1,0,0,1,1,0,0,0,14,1,0,3,0,Transportation,Oct-49,0,0,0,,,,,0,0,0,0,20.0,0,93,1773.12,1851.6,0.0,336.72,0.0,0.0,0.0,1,0,0,100,100,0,8.0,0.125,8.0,8.0,1,0,1.0,1.0,0,0,1
JMAN_9471486,2023-02-03,0,1,0,0,0,1,0,0,0,12,1,0,6,0,"Retail, Wholesale & Distribution",Oct-49,0,0,0,,,,,0,7,1,1,1.0,0,475,21277.92,2870.04,-18658.08,250.2,-14455.55192,-46.92,0.0,1,1,0,100,100,0,16.0,0.666666667,15.0,16.0,1,0,0.9375,0.9375,0,0,1
JMAN_9492699,2023-01-27,0,1,0,0,1,1,0,0,0,10,1,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,0,0,0,13.0,0,70,19505.16,23954.52,3512.4,936.96,3512.291765,0.0,0.0,1,1,0,100,100,0,17.0,0.25,16.0,16.0,1,0,0.941176471,1.0,0,1,1
JMAN_9492699,2023-02-03,0,1,0,0,1,1,0,0,0,11,1,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,0,0,0,14.0,2,63,19844.64,24379.68,3512.4,1022.64,3512.291765,0.0,0.0,1,1,0,100,100,0,17.0,0.0,16.0,16.0,0,1,1.0,1.0,0,0,1
JMAN_9492699,2023-02-10,0,1,0,0,1,1,0,0,0,11,1,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,0,0,0,14.0,0,46,21012.0,24379.68,2345.04,1022.64,2344.96,0.0,0.0,1,1,0,100,100,0,17.0,0.0,16.0,16.0,0,1,1.0,1.0,0,0,1
JMAN_9524662,2023-02-03,0,1,0,0,0,1,0,0,0,13,0,0,1,0,"Retail, Wholesale & Distribution",01-Sep,0,100,18,,,,,0,8,0,0,3.0,0,300,4597.56,,-4612.68,15.12,-1541.16,-3071.52,0.0,1,0,0,100,100,0,6.0,0.8,5.0,6.0,0,0,0.833333333,0.833333333,0,0,1
JMAN_9552552,2023-02-03,0,1,0,0,0,1,0,0,0,13,0,0,5,1,Corporate Services,Oct-49,0,0,0,,,,,0,0,0,0,14.0,0,0,2389.8,,-2389.8,0.0,0.0,-2389.8,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9668954,2023-02-03,0,1,0,0,1,1,0,0,0,17,0,0,5,0,Energy & Utilities,250 - 499,0,0,0,,,,,0,0,0,0,14.0,0,59,3324.72,3471.84,0.0,323.52,0.0,0.0,0.0,1,0,0,100,100,0,15.0,0.0,15.0,15.0,0,1,1.0,1.0,0,0,1
JMAN_9746946,2023-02-03,0,1,0,1,0,1,0,0,0,16,1,0,3,0,Manufacturing & Resources,5000+,0,0,0,,,,,0,0,0,0,14.0,0,0,2259.84,2303.64,0.0,160.56,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0,1
JMAN_9773302,2023-02-03,0,1,0,0,0,1,0,0,0,12,0,0,5,0,,01-Sep,0,0,0,,,,,0,9,1,1,0.0,0,1,116.88,145.68,26.04,2.76,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0,1
JMAN_9806549,2023-02-03,0,1,0,1,0,1,0,0,0,11,0,0,5,0,Technology,100 - 249,0,0,0,,,,,0,8,0,0,3.0,0,0,441.6,450.12,0.0,68.04,0.0,0.0,0.0,1,1,1,100,100,0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0,1
JMAN_9827638,2023-01-20,1,0,0,0,0,0,0,0,1,8,1,0,1,0,Healthcare,50 - 99,0,100,20,,,,,0,9,0,0,6.0,1,46,28656.0,17510.04,-11145.96,0.0,-4776.0,0.0,0.0,1,1,1,100,100,0,11.0,0.0,10.0,11.0,0,1,1.0,0.909090909,1,0,1
